"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"572","USGS","02413300",2019-07-14,26.4,"P"
"573","USGS","02413300",2019-07-15,26,"P"
"574","USGS","02413300",2019-07-16,26.7,"P"
"575","USGS","02413300",2019-07-17,26.7,"P"
"576","USGS","02413300",2019-07-18,25.8,"P"
"577","USGS","02413300",2019-07-19,25.1,"P"
"578","USGS","02413300",2019-07-20,25.1,"P"
"579","USGS","02413300",2019-07-21,25.8,"P"
"580","USGS","02413300",2019-07-22,26.3,"P"
"581","USGS","02413300",2019-07-23,25.9,"P"
"582","USGS","02413300",2019-07-24,24.9,"P"
"583","USGS","02413300",2019-07-25,24.2,"P"
"584","USGS","02413300",2019-07-26,23.8,"P"
"585","USGS","02413300",2019-07-27,24.1,"P"
"586","USGS","02413300",2019-07-28,24.3,"P"
"587","USGS","02413300",2019-07-29,24.9,"P"
"588","USGS","02413300",2019-07-30,25.2,"P"
"589","USGS","02413300",2019-07-31,25.3,"P"
"590","USGS","02413300",2019-08-01,25.2,"P"
"591","USGS","02413300",2019-08-02,25.4,"P"
"592","USGS","02413300",2019-08-03,25.2,"P"
"593","USGS","02413300",2019-08-04,24.9,"P"
"594","USGS","02413300",2019-08-05,24.5,"P"
"595","USGS","02413300",2019-08-06,25.4,"P"
"596","USGS","02413300",2019-08-07,26,"P"
"597","USGS","02413300",2019-08-08,26.5,"P"
"598","USGS","02413300",2019-08-09,26.9,"P"
"599","USGS","02413300",2019-08-10,27.4,"P"
"600","USGS","02413300",2019-08-11,27.5,"P"
"601","USGS","02413300",2019-08-12,27.6,"P"
"602","USGS","02413300",2019-08-13,28.3,"P"
"603","USGS","02413300",2019-08-14,28.1,"P"
"604","USGS","02413300",2019-08-15,27.9,"P"
"605","USGS","02413300",2019-08-16,27.2,"P"
"606","USGS","02413300",2019-08-17,26.8,"P"
"607","USGS","02413300",2019-08-18,26.9,"P"
"608","USGS","02413300",2019-08-19,26.7,"P"
"609","USGS","02413300",2019-08-20,26.7,"P"
"610","USGS","02413300",2019-08-21,27.1,"P"
"611","USGS","02413300",2019-08-22,27.1,"P"
"612","USGS","02413300",2019-08-23,26.5,"P"
"613","USGS","02413300",2019-08-24,26.4,"P"
"614","USGS","02413300",2019-08-25,24.2,"P"
"615","USGS","02413300",2019-08-26,23.1,"P"
"616","USGS","02413300",2019-08-27,23.7,"P"
"617","USGS","02413300",2019-08-28,24.6,"P"
"618","USGS","02413300",2019-08-29,24.5,"P"
"619","USGS","02413300",2019-08-30,24,"P"
"620","USGS","02413300",2019-08-31,24,"P"
"621","USGS","02413300",2019-09-01,24.6,"P"
"622","USGS","02413300",2019-09-02,24.9,"P"
"623","USGS","02413300",2019-09-03,25.3,"P"
"624","USGS","02413300",2019-09-04,25.6,"P"
"625","USGS","02413300",2019-09-05,25.8,"P"
"626","USGS","02413300",2019-09-06,24.8,"P"
"627","USGS","02413300",2019-09-07,25,"P"
"628","USGS","02413300",2019-09-08,25.6,"P"
"629","USGS","02413300",2019-09-09,25.7,"P"
"630","USGS","02413300",2019-09-10,26.1,"P"
"631","USGS","02413300",2019-09-11,26.1,"P"
"632","USGS","02413300",2019-09-12,25.7,"P"
"633","USGS","02413300",2019-09-13,26.1,"P"
"634","USGS","02413300",2019-09-14,26.2,"P"
"635","USGS","02413300",2019-09-15,26,"P"
"636","USGS","02413300",2019-09-16,25.8,"P"
"637","USGS","02413300",2019-09-17,25.7,"P"
"638","USGS","02413300",2019-09-18,25.7,"P"
"639","USGS","02413300",2019-09-19,25,"P"
"640","USGS","02413300",2019-09-20,23.4,"P"
"641","USGS","02413300",2019-10-02,25.5,"P"
"642","USGS","02413300",2019-10-03,25.5,"P"
"643","USGS","02413300",2019-10-04,25.2,"P"
"644","USGS","02413300",2019-10-05,23.8,"P"
"645","USGS","02413300",2019-10-06,22.1,"P"
"646","USGS","02413300",2019-10-07,22,"P"
"647","USGS","02413300",2019-10-08,21.8,"P"
"648","USGS","02413300",2019-10-09,21.4,"P"
"649","USGS","02413300",2019-10-10,21.2,"P"
"650","USGS","02413300",2019-10-11,20.9,"P"
"651","USGS","02413300",2019-10-12,20.3,"P"
